loan_id,amount,interest_rate,term_months,zone,origination_date,price_appreciation_rate,formalization_status,rbi_rate_at_origination
LN107765,14482663,9.81,180,Mumbai Suburbs,2020-06-12,0.05,Formal,6.18
LN107766,5512121,7.75,240,Mumbai Suburbs,2018-11-18,0.0523,Formal,7.16
LN107767,7908008,6.99,180,Mumbai Suburbs,2021-04-22,0.0725,Formal,4.92
LN107768,9447680,7.64,240,Mumbai Suburbs,2020-04-20,0.0393,Informal,6.02
LN107769,12864040,6.61,360,Navi Mumbai,2022-01-21,0.0886,Formal,4.11
LN107770,6900726,6.57,300,South Mumbai,2018-11-02,0.0593,Formal,7.12
LN107771,19941059,7.88,240,Mumbai Suburbs,2015-07-19,0.0344,Informal,5.57
LN107772,13423549,9.79,360,Mumbai Suburbs,2020-01-03,0.0717,Formal,4.62
LN107773,9778570,9.55,300,Mumbai Suburbs,2015-10-03,0.0564,Formal,4.84
LN107774,17092709,8.29,240,Mumbai Suburbs,2021-08-13,0.0462,Informal,6.97
LN107775,5131279,8.48,300,South Mumbai,2015-04-20,0.1025,Formal,4.38
LN107776,10331137,6.52,180,South Mumbai,2016-08-18,0.0506,Informal,7.24
LN107777,14346122,7.25,360,South Mumbai,2021-06-16,0.0464,Informal,5.31
LN107778,13328616,6.59,360,Mumbai Suburbs,2022-03-07,0.0888,Formal,4.88
LN107779,10975746,9.14,360,South Mumbai,2016-02-27,0.0751,Formal,5.16
LN107780,3086172,7.01,360,Mumbai Suburbs,2018-08-01,0.0826,Formal,5.43
LN107781,2365265,9.54,240,South Mumbai,2015-06-21,0.0431,Informal,5.92
LN107782,4242222,8.75,180,Mumbai Suburbs,2020-06-12,0.0666,Formal,6.05
LN107783,10710622,7.3,300,Navi Mumbai,2021-06-29,0.0184,Formal,5.57
LN107784,9677177,7.05,360,Mumbai Suburbs,2017-11-16,0.0024,Formal,5.56
LN107785,16703721,8.7,360,Mumbai Suburbs,2016-02-05,0.0423,Informal,5
LN107786,14545406,9.65,240,Navi Mumbai,2019-06-20,0.0614,Informal,5.34
LN107787,4776764,9.01,240,Mumbai Suburbs,2018-07-01,0.132,Informal,5.63
LN107788,19292754,7.72,240,Navi Mumbai,2021-01-18,0.0975,Formal,6.09
LN107789,17635015,8.56,180,South Mumbai,2015-07-06,0.0272,Formal,4.46
LN107790,12788510,7.59,300,Navi Mumbai,2016-09-23,0.0863,Formal,6.67
LN107791,19970064,10,180,Mumbai Suburbs,2020-12-21,0.0196,Informal,6.38
LN107792,3773219,9.12,360,South Mumbai,2015-07-02,0.106,Formal,5.05
LN107793,19421389,8.65,240,Navi Mumbai,2020-10-18,0.0448,Formal,5.61
LN107794,10357832,7.98,360,Navi Mumbai,2019-01-09,0.0428,Informal,7.31
LN107795,9625044,8.66,300,Mumbai Suburbs,2018-12-15,0.0906,Formal,4.07
LN107796,6545636,7.7,300,Navi Mumbai,2019-01-20,0.0432,Informal,6.84
LN107797,16161311,6.6,180,South Mumbai,2019-05-28,0.1124,Formal,5.79
LN107798,19991394,7.88,180,Mumbai Suburbs,2022-08-05,0.0429,Formal,6.17
LN107799,1074804,9.76,240,South Mumbai,2020-07-13,0.0866,Informal,6.4
LN107800,13045998,8.69,240,South Mumbai,2020-03-12,0.0635,Informal,5.6
LN107801,4789514,6.79,360,Mumbai Suburbs,2016-01-28,0.0804,Formal,4.67
LN107802,19750087,9.6,240,Mumbai Suburbs,2022-09-25,0.0298,Formal,7.18
LN107803,2940483,7.44,240,South Mumbai,2022-08-22,0.005,Informal,6.59
LN107804,7825711,7.35,360,Mumbai Suburbs,2022-07-31,0.0318,Informal,5.96
LN107805,2261402,7.54,300,South Mumbai,2017-10-13,0.0479,Informal,5.57
LN107806,15553939,8.52,240,Mumbai Suburbs,2020-04-05,0.054,Formal,5.75
LN107807,13229115,8.41,240,South Mumbai,2020-04-07,0.0455,Formal,6.88
LN107808,11967690,8.22,360,Navi Mumbai,2020-11-07,0,Informal,4.04
LN107809,3126028,9.01,360,South Mumbai,2016-10-01,0.0408,Formal,7.03
LN107810,4077195,7.61,360,Mumbai Suburbs,2018-09-06,0.0612,Formal,4.16
LN107811,3326344,9.24,360,South Mumbai,2021-11-17,0.0527,Formal,6.16
LN107812,12845708,7.11,360,Mumbai Suburbs,2018-03-03,0.0488,Formal,5.17
LN107813,14886255,9.24,240,South Mumbai,2022-08-12,0.0462,Formal,6.37
LN107814,11738073,8.82,180,Mumbai Suburbs,2018-09-05,0.0617,Formal,4.3
LN107815,2076837,8.89,180,Mumbai Suburbs,2021-03-18,0.0286,Formal,5.95
LN107816,17226854,8.19,180,Navi Mumbai,2017-04-26,0.0526,Formal,6.99
LN107817,12488057,8.83,240,South Mumbai,2018-12-21,0.0478,Informal,5.73
LN107818,17125202,6.78,300,Navi Mumbai,2020-02-03,0.0225,Formal,4.3
LN107819,10926354,9.48,240,South Mumbai,2020-04-14,0.0546,Formal,4.13
LN107820,2629040,6.69,180,South Mumbai,2017-01-02,0.0004,Informal,6.17
LN107821,11628172,7.02,180,South Mumbai,2019-03-21,0.0396,Formal,4.24
LN107822,3916596,8.52,360,South Mumbai,2015-12-09,0.0701,Formal,4.25
LN107823,5127436,9.09,360,Mumbai Suburbs,2017-12-16,0.0724,Informal,5.49
LN107824,5866940,6.77,360,Navi Mumbai,2017-04-25,0.0604,Informal,4.73
LN107825,1384083,9.72,240,South Mumbai,2016-06-08,0.0667,Formal,4.71
LN107826,9920206,9.91,300,Mumbai Suburbs,2018-09-24,0.0786,Informal,5.68
LN107827,17419167,8.62,300,Mumbai Suburbs,2021-07-22,0.0631,Formal,4.98
LN107828,6607968,8.18,360,Mumbai Suburbs,2021-04-22,0.0953,Formal,4.77
LN107829,16850653,9.09,300,Mumbai Suburbs,2015-08-15,0,Informal,5.8
LN107830,10054860,7.65,180,Navi Mumbai,2021-10-08,0.0847,Formal,5.02
LN107831,7464143,8.23,180,South Mumbai,2015-10-15,0,Informal,4.28
LN107832,12712961,9.71,360,Mumbai Suburbs,2022-05-03,0.0412,Formal,6.39
LN107833,4254992,9.84,360,South Mumbai,2015-08-20,0.0819,Formal,6.05
LN107834,10084970,9.74,360,Mumbai Suburbs,2020-01-10,0.0786,Formal,4.74
LN107835,7269191,7.42,300,Mumbai Suburbs,2021-06-10,0.0309,Formal,6.04
LN107836,2932303,7.31,240,Mumbai Suburbs,2021-10-02,0.0586,Formal,7.34
LN107837,3751821,7.54,360,South Mumbai,2020-08-09,0.0421,Formal,7.35
LN107838,8314895,8.04,300,South Mumbai,2018-09-17,0.0854,Informal,5.86
LN107839,17107696,7.6,360,South Mumbai,2017-07-27,0.0577,Informal,4.34
LN107840,1426941,7.81,240,Navi Mumbai,2021-10-16,0.0406,Formal,5.6
LN107841,13262378,8.67,360,South Mumbai,2020-05-23,0.0715,Formal,4.09
LN107842,5850224,9.17,180,Mumbai Suburbs,2016-07-03,0.0774,Formal,5.45
LN107843,1386354,9.07,360,South Mumbai,2019-09-21,0.0541,Informal,7.18
LN107844,6506336,9.35,180,Navi Mumbai,2018-11-28,0.0796,Formal,5.64
LN107845,1935709,6.61,180,Mumbai Suburbs,2017-06-08,0.1068,Informal,5.93
LN107846,3485178,6.67,300,South Mumbai,2017-02-05,0,Informal,4.55
LN107847,15560587,9.26,300,Navi Mumbai,2018-02-08,0.0962,Formal,4.05
LN107848,7379022,8.37,180,South Mumbai,2021-08-12,0.103,Formal,7.48
LN107849,15963537,8.52,180,Mumbai Suburbs,2017-10-13,0.0735,Formal,5.18
LN107850,6477630,6.68,360,Mumbai Suburbs,2022-11-23,0.0506,Informal,4.98
LN107851,7288893,7.39,360,Mumbai Suburbs,2016-09-10,0.0132,Formal,6
LN107852,17328470,8.73,180,Navi Mumbai,2017-02-12,0.0613,Informal,6.61
LN107853,19862685,9.51,300,Navi Mumbai,2016-05-24,0.0479,Informal,4.88
LN107854,13054240,9.71,360,Navi Mumbai,2016-12-16,0.0183,Formal,5.83
LN107855,19123581,8.25,360,Navi Mumbai,2021-10-26,0.0403,Formal,5.16
LN107856,2136078,8.41,360,Mumbai Suburbs,2016-01-02,0.0588,Formal,5.68
LN107857,9875206,9.42,300,South Mumbai,2016-06-23,0.0681,Formal,4.56
LN107858,13932366,8.38,180,Mumbai Suburbs,2019-07-31,0.0293,Formal,5.79
LN107859,16536115,8.31,360,Mumbai Suburbs,2017-08-10,0,Formal,4.17
LN107860,1533037,9.67,300,South Mumbai,2022-05-08,0.0523,Informal,6.94
LN107861,9602541,9.26,300,Mumbai Suburbs,2020-06-17,0.0325,Informal,6.2
LN107862,15828459,9.68,300,Navi Mumbai,2017-06-11,0.0469,Formal,7.3
LN107863,15637212,7.26,300,South Mumbai,2019-10-28,0,Formal,6.1
LN107864,18204925,8.34,360,Navi Mumbai,2021-09-10,0.0504,Formal,4.64
LN107865,9644147,9.45,180,Mumbai Suburbs,2017-07-03,0.0712,Informal,5.69
LN107866,2750866,6.89,180,South Mumbai,2020-11-18,0.0467,Formal,6.33
LN107867,4777173,9.28,300,Navi Mumbai,2017-05-01,0.0631,Formal,5.31
LN107868,11190880,7.14,180,Navi Mumbai,2016-12-02,0.0512,Formal,5.93
LN107869,5847384,9.33,360,South Mumbai,2020-12-18,0.0009,Formal,4.57
LN107870,17431928,8.64,180,Mumbai Suburbs,2020-09-19,0.0624,Informal,6.72
LN107871,11339460,7.18,180,Mumbai Suburbs,2021-11-15,0.0365,Formal,7.18
LN107872,6234748,8.16,240,Navi Mumbai,2018-02-15,0.0203,Informal,5.1
LN107873,9400728,8.89,180,South Mumbai,2021-03-31,0.0803,Formal,6.78
LN107874,1624135,8.72,180,South Mumbai,2022-10-12,0.0681,Formal,4.32
LN107875,5817167,8,300,Mumbai Suburbs,2020-06-17,0.0416,Informal,4.86
LN107876,8731445,9.65,300,Mumbai Suburbs,2022-06-22,0.0553,Informal,5.62
LN107877,14127660,8.32,240,Mumbai Suburbs,2018-04-11,0.0648,Formal,5.35
LN107878,7830707,8.27,360,Navi Mumbai,2022-01-16,0.009,Formal,6.17
LN107879,15528821,6.72,240,Navi Mumbai,2019-12-20,0.0258,Formal,5.97
LN107880,7923985,9.73,180,Navi Mumbai,2021-04-01,0.0272,Informal,4.31
LN107881,13774760,7.12,180,South Mumbai,2019-01-19,0.0749,Informal,4.46
LN107882,11740049,8.35,360,Navi Mumbai,2022-05-04,0.107,Formal,4.18
LN107883,12313161,9.31,360,Mumbai Suburbs,2020-06-17,0.0777,Formal,7.33
LN107884,9032304,7.25,300,South Mumbai,2015-12-10,0.0635,Formal,6.26
LN107885,3266598,8.35,180,Mumbai Suburbs,2015-10-05,0.0292,Formal,6.99
LN107886,19553454,7.34,180,South Mumbai,2021-02-15,0.0822,Formal,5.89
LN107887,9451392,9.16,180,Mumbai Suburbs,2022-10-31,0.0491,Informal,4.68
LN107888,6897162,8.48,180,Mumbai Suburbs,2017-10-12,0.0297,Informal,6.19
LN107889,14403760,9.5,180,Mumbai Suburbs,2020-03-02,0.0817,Formal,5.77
LN107890,7508676,9.63,180,South Mumbai,2018-03-06,0.0999,Formal,5.43
LN107891,5910662,8.77,180,Mumbai Suburbs,2015-10-27,0.0822,Formal,5.3
LN107892,11848338,9.04,180,South Mumbai,2016-09-19,0.1314,Formal,6.28
LN107893,19772343,8.42,300,Navi Mumbai,2016-08-18,0.0372,Informal,6.16
LN107894,8776604,7.85,240,Mumbai Suburbs,2022-06-03,0.0459,Formal,4.53
LN107895,11129678,8.77,180,South Mumbai,2016-02-26,0.0336,Formal,6.86
LN107896,10897442,9.68,300,South Mumbai,2018-08-08,0.0334,Formal,6.23
LN107897,2035108,7.96,180,Mumbai Suburbs,2018-06-14,0.1019,Formal,5.88
LN107898,18255581,7.6,360,Mumbai Suburbs,2018-03-14,0.0268,Formal,6.62
LN107899,3074242,7.86,180,Mumbai Suburbs,2022-05-13,0.0436,Informal,4.54
LN107900,6232761,8.02,240,South Mumbai,2022-01-11,0.0978,Informal,7.22
LN107901,12604008,6.76,300,Mumbai Suburbs,2020-06-30,0.0716,Formal,4.95
LN107902,18271425,8.24,360,South Mumbai,2021-10-25,0.0295,Formal,4.92
LN107903,19311446,8.23,360,Mumbai Suburbs,2019-02-07,0.0576,Formal,6.85
LN107904,18629196,8.56,180,Navi Mumbai,2016-12-19,0.009,Informal,5.17
LN107905,2766299,7.77,240,Mumbai Suburbs,2015-09-27,0.054,Formal,6.91
LN107906,13856218,8.65,240,South Mumbai,2022-05-13,0.0623,Informal,5.15
LN107907,16277887,9.57,180,Navi Mumbai,2022-01-07,0.0642,Formal,5.93
LN107908,7886608,9.84,180,South Mumbai,2016-04-04,0.1163,Formal,4.81
LN107909,17387621,8.54,300,Mumbai Suburbs,2022-09-03,0.0823,Informal,6.56
LN107910,19439872,6.65,300,Mumbai Suburbs,2015-07-27,0.0249,Informal,4.58
LN107911,16461768,9.89,180,South Mumbai,2015-07-03,0.0633,Formal,7.15
LN107912,10623207,8.97,180,South Mumbai,2020-11-28,0.058,Formal,5.3
LN107913,15499638,7.68,360,South Mumbai,2020-12-16,0.116,Formal,5.65
LN107914,5956780,7.02,240,Navi Mumbai,2020-03-03,0.0468,Informal,4.08
LN107915,5323242,7,300,Navi Mumbai,2021-08-02,0.0639,Informal,7.42
LN107916,3871712,7.09,180,Mumbai Suburbs,2020-07-23,0.068,Formal,6.85
LN107917,13505751,6.66,180,South Mumbai,2019-10-29,0.0279,Formal,5.56
LN107918,17280995,9.66,300,Navi Mumbai,2016-07-28,0.0143,Formal,7.22
LN107919,7903538,8.39,360,Mumbai Suburbs,2016-08-01,0.0532,Formal,7.26
LN107920,12366015,8.95,360,Mumbai Suburbs,2021-02-14,0.08,Informal,5.87
LN107921,18632872,9.4,180,Mumbai Suburbs,2016-10-30,0.0206,Formal,4.82
LN107922,14049353,9.27,240,Mumbai Suburbs,2017-08-28,0.057,Formal,5.7
LN107923,7817123,9.59,240,Mumbai Suburbs,2018-09-14,0.0399,Formal,5.14
LN107924,15264317,9.89,180,Mumbai Suburbs,2019-09-09,0.0019,Informal,5.57
LN107925,4566568,8.04,300,Mumbai Suburbs,2018-03-15,0.067,Formal,7.19
LN107926,5679020,9.83,240,Navi Mumbai,2019-01-26,0.0723,Formal,4.99
LN107927,2792363,9.03,300,Mumbai Suburbs,2022-10-21,0.0801,Formal,6.94
LN107928,18416138,6.75,300,Mumbai Suburbs,2015-08-28,0.0835,Informal,7.27
LN107929,1777867,8.89,300,South Mumbai,2016-08-24,0.057,Formal,6.82
LN107930,13449469,8.9,360,Mumbai Suburbs,2021-02-11,0.072,Informal,5.85
LN107931,15259691,9.67,240,South Mumbai,2018-10-16,0.0656,Formal,5.97
LN107932,16414846,7.81,360,South Mumbai,2017-08-21,0,Formal,6.87
LN107933,2702424,8.55,240,Navi Mumbai,2016-06-06,0.015,Formal,4.16
LN107934,12690251,6.54,180,South Mumbai,2016-02-27,0.0378,Formal,6.58
LN107935,18962776,7.66,300,Mumbai Suburbs,2018-04-18,0.0616,Informal,5.85
LN107936,11149576,6.72,240,Navi Mumbai,2016-03-20,0.068,Formal,5.39
LN107937,10334909,8.33,240,Mumbai Suburbs,2015-03-20,0.0796,Informal,6.68
LN107938,14244721,9.36,180,South Mumbai,2018-07-11,0.0802,Formal,4.93
LN107939,13715709,7.22,360,Mumbai Suburbs,2015-10-19,0.0656,Formal,7.13
LN107940,1867838,8.35,240,Navi Mumbai,2015-05-28,0.0748,Informal,6.41
LN107941,2057880,7.21,240,Mumbai Suburbs,2015-08-05,0.106,Informal,6.14
LN107942,4087714,6.92,360,Mumbai Suburbs,2016-04-26,0.0723,Informal,5.83
LN107943,13708467,8.29,360,Mumbai Suburbs,2021-06-01,0.059,Informal,4.74
LN107944,17135519,6.78,240,Mumbai Suburbs,2015-07-17,0.0737,Informal,6.16
LN107945,9856832,8.56,360,Mumbai Suburbs,2015-12-01,0.0845,Formal,6.54
LN107946,12519184,6.61,180,Mumbai Suburbs,2022-11-09,0.1065,Formal,4.04
LN107947,12628824,6.87,180,Mumbai Suburbs,2021-01-11,0.0272,Formal,5.28
LN107948,10695674,8.42,300,Mumbai Suburbs,2018-02-27,0.0108,Informal,6.91
LN107949,14969223,8.57,240,South Mumbai,2021-09-05,0.0662,Formal,6.21
LN107950,6600068,6.6,180,South Mumbai,2019-11-28,0.0166,Formal,6.15
LN107951,17396676,8.51,180,Mumbai Suburbs,2021-01-24,0.0525,Informal,4.8
LN107952,1785890,9.43,180,Mumbai Suburbs,2021-03-23,0.1143,Formal,6.21
LN107953,12226717,9.03,300,Mumbai Suburbs,2022-08-22,0.0601,Formal,6.75
LN107954,11992049,6.96,360,Mumbai Suburbs,2018-06-30,0.0604,Formal,5.41
LN107955,9586625,8.57,300,Mumbai Suburbs,2019-03-12,0.048,Formal,4.64
LN107956,6259245,8.85,300,Navi Mumbai,2015-04-17,0.1052,Formal,4.27
LN107957,6046528,6.63,300,Mumbai Suburbs,2016-03-20,0.0727,Formal,5.77
LN107958,11718126,9.49,300,Mumbai Suburbs,2019-11-09,0.046,Formal,6.39
LN107959,5228316,9.67,240,Mumbai Suburbs,2020-06-11,0.1044,Informal,4.57
LN107960,9072590,9.48,240,Mumbai Suburbs,2018-07-25,0.0656,Informal,5.48
LN107961,14090642,9.39,180,Navi Mumbai,2021-06-22,0.0476,Informal,5.99
LN107962,1454529,9.11,300,South Mumbai,2015-10-05,0,Formal,4.55
LN107963,12249737,8.72,300,Mumbai Suburbs,2018-02-12,0.0641,Informal,4.94
LN107964,14896034,8.88,180,South Mumbai,2017-05-15,0.0465,Formal,6.13
LN107965,12809755,9.32,360,South Mumbai,2020-12-07,0.0506,Informal,6.54
LN107966,17412182,8.82,240,Mumbai Suburbs,2018-07-11,0.0489,Informal,6.23
LN107967,19088845,7.65,300,South Mumbai,2022-06-10,0.0051,Informal,6.5
LN107968,18677758,7.82,360,Mumbai Suburbs,2016-12-02,0.1369,Formal,6.04
LN107969,12600244,9.64,360,Navi Mumbai,2021-01-25,0.0392,Informal,6.93
LN107970,16855977,6.56,300,Navi Mumbai,2020-07-08,0.08,Informal,6.89
LN107971,4954780,8.95,300,South Mumbai,2020-02-18,0.0534,Formal,6.79
LN107972,13617024,9.84,360,Mumbai Suburbs,2017-11-11,0,Formal,6.01
LN107973,16409475,8.97,240,Navi Mumbai,2018-03-04,0.0556,Formal,7.48
LN107974,16731071,9.98,240,South Mumbai,2021-01-26,0.0636,Informal,4.14
LN107975,9683376,8.91,300,Mumbai Suburbs,2021-09-13,0.0436,Informal,4.68
LN107976,4352921,6.62,300,Navi Mumbai,2020-12-27,0.1035,Formal,6.83
LN107977,17838480,9.39,180,South Mumbai,2018-06-09,0.1138,Formal,6.89
LN107978,6094502,7.5,180,Navi Mumbai,2019-06-17,0.0686,Formal,6.87
LN107979,3459507,8.06,240,Mumbai Suburbs,2021-05-06,0.0727,Informal,7.05
LN107980,14226702,7.59,180,South Mumbai,2017-06-21,0.0254,Formal,5.48
LN107981,4452097,7.44,360,Mumbai Suburbs,2018-03-20,0.0253,Formal,7.26
LN107982,8292306,8.01,360,Mumbai Suburbs,2021-08-17,0.0404,Informal,4.73
LN107983,12739799,7.83,360,South Mumbai,2018-05-29,0.12,Formal,7.28
LN107984,18995500,8.72,360,Mumbai Suburbs,2019-03-08,0.0435,Formal,5.95
LN107985,4080202,9.35,300,Mumbai Suburbs,2022-07-12,0.0995,Formal,4.57
LN107986,7002874,7.54,360,Mumbai Suburbs,2020-11-01,0.0383,Formal,6.58
LN107987,8518933,7.25,240,South Mumbai,2016-12-05,0.0311,Formal,5.04
LN107988,11336666,8.83,180,Navi Mumbai,2020-12-28,0.045,Formal,4.77
LN107989,6792819,8.85,240,Mumbai Suburbs,2022-05-25,0.0442,Formal,4.6
LN107990,8642139,9.65,300,Navi Mumbai,2017-01-26,0.0382,Formal,4.1
LN107991,10030672,6.56,180,Navi Mumbai,2021-03-23,0.1068,Formal,6.68
LN107992,18642846,9.49,180,Mumbai Suburbs,2018-10-02,0.0584,Formal,5.7
LN107993,11374108,8.32,180,South Mumbai,2018-04-24,0.054,Formal,7.43
LN107994,10698597,8.67,360,Navi Mumbai,2016-02-20,0.0608,Formal,5.54
LN107995,9557286,6.82,300,Mumbai Suburbs,2021-08-28,0.0874,Formal,6.95
LN107996,6811303,8.01,240,South Mumbai,2017-01-06,0.0608,Formal,7.39
LN107997,6279947,7.3,360,Mumbai Suburbs,2015-12-12,0.0692,Informal,4.08
LN107998,18077622,7.39,180,South Mumbai,2020-07-13,0.0905,Formal,4.37
LN107999,18295177,8.26,240,South Mumbai,2021-02-12,0.0279,Formal,5.22
LN108000,16936565,9.34,240,Mumbai Suburbs,2018-01-07,0.0349,Formal,7.05
LN108001,17573715,9.1,240,South Mumbai,2016-01-16,0.0633,Formal,6.93
LN108002,2035598,8.57,300,Navi Mumbai,2019-05-14,0.0388,Formal,5.28
LN108003,8169158,8.39,360,Navi Mumbai,2017-10-11,0.053,Formal,4.7
LN108004,1163944,8,300,Mumbai Suburbs,2015-01-13,0.0269,Formal,6.81
LN108005,11984713,9.9,180,South Mumbai,2018-09-28,0.0341,Formal,6.09
LN108006,3969852,8.46,180,Mumbai Suburbs,2020-01-16,0.0933,Formal,4.11
LN108007,8950630,7.39,240,Mumbai Suburbs,2020-04-10,0.049,Formal,6.81
LN108008,7800541,7.31,240,Mumbai Suburbs,2021-06-26,0.0462,Formal,7.35
LN108009,5756004,8.64,240,South Mumbai,2018-09-08,0.0352,Formal,4.15
LN108010,19135670,8.33,300,Mumbai Suburbs,2021-06-09,0.0334,Informal,5
LN108011,16182914,6.53,360,Mumbai Suburbs,2021-06-09,0.0289,Formal,6.87
LN108012,8689969,9.41,300,Navi Mumbai,2018-08-04,0.0213,Informal,6.05
LN108013,4871018,8.96,180,Navi Mumbai,2022-08-08,0.0389,Informal,7.46
LN108014,17223694,8.82,240,Mumbai Suburbs,2016-02-05,0.0565,Formal,7.2
LN108015,10459412,6.74,240,Mumbai Suburbs,2018-09-09,0.0792,Informal,4.62
LN108016,7412083,7.77,300,South Mumbai,2019-02-23,0.0575,Informal,6.36
LN108017,8875639,9.77,180,South Mumbai,2019-03-30,0.0298,Formal,6.29
LN108018,15301576,9.52,360,Navi Mumbai,2016-07-01,0.0438,Formal,4.39
LN108019,13824294,7.5,240,Mumbai Suburbs,2020-11-12,0.0419,Formal,4.31
LN108020,7807643,7.05,240,South Mumbai,2019-10-11,0.0402,Formal,5.99
LN108021,17727830,8.07,180,Mumbai Suburbs,2021-10-28,0.0486,Formal,5.41
LN108022,6210558,7.75,240,Navi Mumbai,2021-09-11,0.0867,Informal,5.91
LN108023,12966251,8.89,360,Mumbai Suburbs,2015-12-12,0.0802,Formal,4.84
LN108024,14012949,9.88,300,South Mumbai,2018-10-01,0.1079,Informal,5.95
LN108025,17208313,7.77,180,Navi Mumbai,2020-09-24,0.0332,Formal,5.34
LN108026,19503897,6.72,240,Mumbai Suburbs,2019-06-14,0.0265,Formal,7.11
LN108027,1117408,9.64,240,Mumbai Suburbs,2020-08-22,0.0489,Formal,5.07
LN108028,1636431,6.63,360,South Mumbai,2021-12-07,0.095,Formal,7.05
LN108029,10187896,9.83,300,Navi Mumbai,2020-01-05,0,Informal,5.36
LN108030,19013757,8.83,360,Navi Mumbai,2020-03-19,0.0634,Formal,6.02
LN108031,3036721,9.8,300,Mumbai Suburbs,2020-02-10,0.0498,Formal,5
LN108032,11029521,7.2,360,South Mumbai,2017-02-22,0.0787,Informal,6.83
LN108033,7087494,6.64,300,Mumbai Suburbs,2019-06-06,0.0726,Formal,6.95
LN108034,16933469,8.21,240,South Mumbai,2017-07-07,0.0786,Formal,6.83
LN108035,9879391,8.08,240,South Mumbai,2015-08-15,0.0747,Formal,6.24
LN108036,18884393,7.66,240,Mumbai Suburbs,2017-07-16,0.1441,Formal,5.07
LN108037,16874794,9.85,180,South Mumbai,2015-02-26,0.1135,Formal,6.23
LN108038,10175404,9.38,300,Navi Mumbai,2017-04-11,0.0848,Formal,7.36
LN108039,6408520,8.82,180,South Mumbai,2020-01-20,0.0454,Formal,6.27
LN108040,9070024,7.07,300,Mumbai Suburbs,2019-05-15,0.0487,Formal,7.35
LN108041,6512460,9.07,240,South Mumbai,2020-03-24,0.0945,Formal,5.07
LN108042,4494585,9.04,180,Mumbai Suburbs,2015-03-16,0.0956,Informal,6.96
LN108043,2992834,7.99,180,South Mumbai,2015-02-26,0.0345,Formal,6.51
LN108044,13512020,9.74,360,Mumbai Suburbs,2019-10-26,0,Formal,6.87
LN108045,6306175,7.08,300,Mumbai Suburbs,2020-02-04,0.005,Formal,6.49
LN108046,6648734,7.44,360,Navi Mumbai,2021-09-20,0.0952,Informal,5.68
LN108047,17774623,6.72,180,Mumbai Suburbs,2018-07-08,0.1008,Informal,6.4
LN108048,6194914,9.28,180,South Mumbai,2022-01-19,0.0605,Formal,7.26
LN108049,5716302,8.68,240,South Mumbai,2021-08-21,0.0697,Formal,5.46
LN108050,17379767,7.6,360,Mumbai Suburbs,2020-01-19,0.1135,Formal,7.33
LN108051,3473055,7.07,360,South Mumbai,2021-11-03,0.1204,Formal,4.17
LN108052,2327877,6.64,360,Mumbai Suburbs,2015-11-02,0.0804,Formal,4.05
LN108053,3687328,7.08,300,Navi Mumbai,2019-11-08,0.0593,Informal,5.73
LN108054,7478623,8.09,180,Navi Mumbai,2022-03-02,0.047,Formal,6.97
LN108055,19677171,7.37,360,Navi Mumbai,2016-01-31,0.0516,Formal,4.87
LN108056,11294496,7.41,240,Navi Mumbai,2021-10-27,0.0368,Formal,6.43
LN108057,7132446,9.56,180,Mumbai Suburbs,2019-05-18,0.0796,Informal,5.91
LN108058,1672225,8.3,240,Mumbai Suburbs,2018-09-10,0.0561,Formal,5.02
LN108059,11512973,9.05,180,Mumbai Suburbs,2019-01-20,0.0354,Informal,5
LN108060,4070610,6.62,240,Navi Mumbai,2018-10-06,0.0939,Formal,4.26
LN108061,12591786,7.78,360,South Mumbai,2022-01-30,0.0766,Informal,5.88
LN108062,4732238,8.18,360,Mumbai Suburbs,2017-03-25,0.0677,Formal,5.58
LN108063,19749829,7.15,240,South Mumbai,2015-09-09,0.0552,Formal,5.01
LN108064,9306931,6.92,300,South Mumbai,2016-04-21,0.0737,Formal,7.4
LN108065,13213092,9.55,240,Mumbai Suburbs,2018-12-15,0.0495,Formal,6.86
LN108066,12547091,9.79,180,Mumbai Suburbs,2018-02-28,0.1431,Formal,5.84
LN108067,15287713,6.78,240,Mumbai Suburbs,2021-02-17,0.1285,Formal,5.83
LN108068,19121307,7.72,240,Mumbai Suburbs,2018-06-14,0.0355,Formal,4.68
LN108069,18181686,9.85,180,Mumbai Suburbs,2017-09-11,0.0522,Informal,6.27
LN108070,5329394,6.79,360,South Mumbai,2016-11-20,0.033,Formal,7.34
LN108071,1791624,8.75,180,Mumbai Suburbs,2019-04-17,0.0037,Formal,7.14
LN108072,8079903,9.9,240,Navi Mumbai,2019-10-25,0.1112,Informal,4.3
LN108073,2601207,9.92,180,Mumbai Suburbs,2017-12-01,0.0555,Formal,4.19
LN108074,11697913,8.15,240,Mumbai Suburbs,2021-05-22,0.0272,Formal,7.36
LN108075,18261643,7.07,360,Mumbai Suburbs,2018-12-30,0.008,Formal,4.7
LN108076,11806322,7.21,240,Navi Mumbai,2020-02-24,0.0667,Informal,5.93
LN108077,15377746,9.61,240,Mumbai Suburbs,2017-06-01,0.0707,Formal,4.26
LN108078,14107348,9.69,360,South Mumbai,2018-04-21,0.0723,Informal,6.95
LN108079,14180114,8.63,180,Navi Mumbai,2019-04-28,0.0921,Formal,4.41
